,srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,tat_in_days
1921,2981656,0,21,110015,233,233,131,0,0,201001,2018-02-22,2018-02-20,2018-03-15,4580,2018-03-22,10.821296988381299
1922,3016993,2,6,160059,233,233,228,2,0,160047,2018-02-05,2017-10-23,2018-03-25,4549,2018-03-26,12.282286277897626
1923,3020178,2,2,110018,308,233,228,0,0,110007,2018-03-05,2018-03-23,2018-03-26,4550,2018-03-31,11.437280700683127
1924,3055775,2,1,400059,233,233,131,2,0,422006,2017-12-26,2017-12-26,2018-04-05,4545,2018-04-09,14.01429234469357
1925,2922744,0,3,560011,233,245,131,0,0,560001,2017-06-23,2017-05-15,2018-02-28,4467,2018-03-06,10.54354496590289
1926,2993704,2,3,560011,308,245,131,0,0,560025,2017-11-03,2017-05-15,2018-03-18,4461,2018-03-27,11.472106462848098
1927,3094554,0,21,110015,233,245,131,0,0,110034,2017-11-23,2017-11-22,2018-04-18,4580,2018-04-20,5.841876159438966
1928,2888719,0,2,110018,233,233,131,0,0,110077,2017-12-16,2017-12-15,2018-02-20,4147,2018-02-22,11.09407793068221
1929,2853944,0,22,400104,233,233,131,0,0,382481,2018-01-19,2016-10-19,2018-02-09,4581,2018-02-15,12.377542885174174
1930,2909544,2,10,226010,233,233,131,0,0,226010,2017-11-14,2017-11-14,2018-02-26,4444,2018-03-04,14.336258085224799
1931,2982999,0,26,560066,308,233,228,0,0,560068,2018-02-24,2017-02-06,2018-03-15,5001,2018-03-21,11.265286565594543
1932,2990579,0,26,560066,233,233,131,2,0,603202,2016-05-12,2016-05-10,2018-03-17,5001,2018-03-20,14.304881223766058
1933,2880636,2,2,110018,233,233,228,0,0,110015,2018-01-10,2017-12-26,2018-02-17,4550,2018-02-25,12.377244149492917
1934,3043729,1,8,700064,233,233,131,0,0,700067,2018-01-14,2018-01-14,2018-03-31,4499,2018-04-14,10.942857834560554
1935,2931809,12,5,380009,233,245,131,0,0,380051,2017-03-09,2017-03-09,2018-03-03,4034,2018-03-05,15.275461587126165
1936,2957358,0,22,400104,233,233,131,0,0,421003,2017-04-10,2017-04-08,2018-03-08,4581,2018-03-17,12.37660999276429
1937,2994391,1,8,700064,233,233,131,0,0,700069,2017-08-17,2017-08-12,2018-03-18,4499,2018-03-23,11.991614043955453
1938,2832060,0,21,110015,233,233,228,0,0,122001,2018-01-18,2017-06-17,2018-02-02,4580,2018-02-05,10.47474033174832
1939,3056378,1,7,500004,233,233,131,1,0,500043,2017-08-10,2017-05-17,2018-04-05,4474,2018-04-07,10.501432240240261
1940,3063149,0,26,560066,233,233,131,0,0,560016,2017-10-06,2017-09-28,2018-04-07,5001,2018-04-12,8.970858993613037
1941,2837259,1,3,560011,233,233,228,0,0,560103,2018-01-14,2017-01-18,2018-02-03,4460,2018-02-05,9.681461889697117
1942,2822456,2,2,110018,233,233,228,0,0,110029,2017-08-09,2017-07-21,2018-01-30,4094,2018-02-05,12.927515039047272
1943,2879726,0,21,110015,233,233,131,0,0,201301,2018-01-30,2018-01-29,2018-02-17,4580,2018-02-19,10.995214516307172
1944,2869881,1,17,800001,233,233,131,1,0,814112,2018-01-20,2017-04-18,2018-02-14,4370,2018-02-19,16.976734399446453
1945,2866713,2,1,400059,233,233,131,0,0,400607,2017-06-02,2017-06-02,2018-02-13,4545,2018-02-19,12.477554770782428
1946,2876363,2,2,110018,233,233,131,0,0,110003,2018-01-01,2018-01-01,2018-02-16,4091,2018-02-20,14.510985515923476
1947,2898708,0,17,800001,233,233,131,1,0,834001,2017-11-01,2017-07-27,2018-02-22,4538,2018-02-26,16.403383075619924
1948,2838847,1,2,110018,233,233,131,2,0,123110,2017-05-15,2017-05-12,2018-02-04,4388,2018-02-22,14.093514446703088
1949,2938467,2,2,110018,233,233,228,0,0,110065,2017-10-15,2016-09-28,2018-03-04,4091,2018-03-08,12.55121358723146
1950,2983348,0,22,400104,233,233,131,0,0,400102,2017-06-10,2017-06-09,2018-03-15,4581,2018-03-19,9.87168760906845
1951,2987521,0,21,110015,233,233,131,2,0,135133,2017-06-01,2017-05-23,2018-03-16,4580,2018-03-19,11.734152830868998
1952,2978945,0,8,700064,201,233,131,3,0,754010,2017-11-28,2016-07-14,2018-03-14,4508,2018-03-24,16.302539945450235
1953,3033977,0,21,110015,233,233,131,2,0,305004,2017-08-25,2017-08-21,2018-03-29,4580,2018-04-02,12.245593300182568
1954,2923243,2,1,400059,233,233,131,0,0,400013,2017-06-17,2017-06-16,2018-02-28,4545,2018-03-27,13.837857033131646
1955,2957642,2,8,700064,233,233,131,0,0,700107,2017-11-19,2017-11-17,2018-03-08,4500,2018-03-12,15.092033275557716
1956,3067360,0,22,400104,233,233,131,0,0,400705,2017-10-06,2017-10-03,2018-04-09,4581,2018-04-11,7.83432049536914
1957,3063241,0,8,700064,233,233,131,0,0,700159,2017-05-02,2017-04-19,2018-04-07,4508,2018-04-13,8.38118239243043
1958,3050398,8,27,110034,233,233,131,2,0,305001,2018-02-08,2018-02-08,2018-04-03,4388,2018-04-15,14.461570658415276
1959,2883633,1,3,560011,233,245,131,0,0,560002,2017-07-20,2017-07-20,2018-02-18,4460,2018-02-21,9.950508117352106
1960,3071319,6,2,110018,233,233,131,0,0,110048,2017-06-29,2017-05-14,2018-04-10,4148,2018-04-13,13.305216086556618
1961,3071319,2,2,110018,233,233,131,0,0,110048,2017-06-29,2016-10-05,2018-04-10,4148,2018-04-13,13.493238245313501
1962,2873223,2,6,160059,233,233,131,2,0,147001,2017-12-04,2017-12-01,2018-02-15,4549,2018-02-20,14.603662104766459
1963,2843599,1,2,110018,233,233,228,0,0,110074,2018-01-20,2017-05-03,2018-02-06,4388,2018-02-09,11.703337527397881
1964,2861122,6,12,302006,233,233,131,1,0,301001,2017-10-12,2017-09-09,2018-02-11,4408,2018-03-04,15.297612267040694
1965,2932092,2,9,411016,233,233,131,0,0,411057,2017-05-16,2017-05-11,2018-03-03,4548,2018-03-26,14.073416856268988
1966,2940179,2,3,560011,233,233,131,0,0,560070,2017-04-21,2017-04-18,2018-03-05,4461,2018-03-07,12.870696210509369
1967,2988319,11,1,400059,233,233,131,0,0,400067,2017-04-15,2017-04-14,2018-03-16,4015,2018-03-19,15.333925691223028
1968,3025604,2,4,600024,233,233,131,0,0,600014,2017-11-24,2017-11-24,2018-03-27,4483,2018-04-01,11.674790658984076
1969,2869789,0,4,600024,233,233,131,1,0,605006,2017-06-24,2017-06-22,2018-02-14,4490,2018-02-16,11.171827066541391
1970,2889302,0,21,110015,233,233,228,0,0,302020,2018-02-04,2016-05-19,2018-02-20,4580,2018-02-21,12.271082306039983
1971,2882211,0,22,400104,233,233,131,2,0,416416,2017-05-11,2018-03-06,2018-02-17,4581,2018-02-22,15.014016445112542
1972,2989435,1,2,110018,233,233,131,0,0,122001,2017-06-22,2016-06-20,2018-03-16,4388,2018-03-22,11.836498668645817
1973,3015347,0,21,110015,233,233,131,0,0,302017,2017-07-12,2017-07-04,2018-03-24,4580,2018-03-27,10.543931290002794
1974,2867283,0,22,400104,233,233,131,0,0,380054,2016-06-23,2016-06-22,2018-02-13,4581,2018-02-16,12.287489905045833
1975,2824721,8,9,411016,233,233,131,2,0,440018,2017-12-07,2017-12-07,2018-01-31,4021,2018-02-10,18.74092015186473
1976,2884121,0,3,560011,233,233,131,0,0,560102,2017-05-24,2017-05-24,2018-02-19,4467,2018-02-20,10.881452956129653
1977,2898579,0,8,700064,233,233,131,0,0,700060,2017-11-30,2016-12-31,2018-02-22,4508,2018-02-26,11.589247730346244
1978,2930545,1,3,560011,233,233,131,1,0,571105,2017-04-01,2017-04-01,2018-03-02,4460,2018-03-06,11.242549587841616
1979,2897287,0,2,110018,233,233,131,0,0,110035,2017-11-21,2017-12-04,2018-02-22,4147,2018-03-10,12.059402436928858
1980,2987494,1,25,560037,233,233,131,0,0,560004,2017-05-13,2017-05-12,2018-03-16,4460,2018-03-19,9.957954133231569
1981,3023188,1,23,400001,233,233,131,0,0,411001,2017-08-23,2017-08-21,2018-03-26,4398,2018-03-28,10.725007218341098
1982,3022551,6,2,110018,233,233,228,0,0,122011,2017-08-05,2017-02-12,2018-03-26,4148,2018-03-30,14.08294795302259
1983,2988009,2,7,500004,233,233,228,1,0,530048,2018-02-06,2016-06-21,2018-03-16,4477,2018-03-28,13.284536970121202
1984,3082059,8,6,160059,233,233,131,1,0,141008,2017-11-21,2017-11-21,2018-04-13,4437,2018-04-18,8.2212373063218
1985,2830335,0,21,110015,233,245,131,0,0,110029,2017-03-15,2017-03-11,2018-02-02,4580,2018-02-05,9.942361747711448
1986,3066418,1,27,110034,233,245,228,0,0,110029,2017-12-30,2017-12-11,2018-04-08,4388,2018-04-12,10.173590596467452
1987,2861471,0,2,110018,233,233,131,0,0,110017,2016-05-05,2016-05-04,2018-02-11,4147,2018-02-17,11.401441850688334
1988,2852221,2,12,302006,233,233,131,1,0,335001,2017-11-15,2017-11-15,2018-02-08,4453,2018-02-14,17.252358740784196
1989,2980758,13,2,110018,233,233,131,0,0,110057,2017-03-29,2017-03-23,2018-03-14,4147,2018-03-17,15.742222141685566
1990,2899742,8,7,500004,233,233,131,0,0,500015,2017-11-20,2017-11-20,2018-02-23,4474,2018-02-24,10.789074855083626
1991,2958934,2,3,560011,233,245,131,0,0,560068,2017-03-21,2017-03-21,2018-03-09,4461,2018-03-14,12.332625250223998
1992,3043450,1,25,560037,308,245,228,0,0,560068,2017-06-07,2018-03-29,2018-03-31,4460,2018-04-10,9.378008886318728
1993,2970730,0,26,560066,201,201,131,4,0,670102,2017-12-29,2017-08-19,2018-03-12,4495,2018-03-16,13.952803447897374
1994,2950439,0,22,400104,308,233,131,0,0,400070,2017-08-18,2017-08-17,2018-03-07,4581,2018-03-13,11.477615192202279
1995,3043956,2,12,302006,233,233,228,2,0,313002,2017-08-19,2017-08-13,2018-03-31,4453,2018-04-07,15.169190541857267
1996,2949332,9,1,400059,233,233,228,2,0,574104,2018-02-18,2016-12-01,2018-03-07,4390,2018-03-10,16.158238086357827
1997,3022528,11,2,110018,233,233,131,1,0,143521,2017-09-19,2017-04-04,2018-03-26,4093,2018-04-02,15.36717593932754
1998,3022528,0,2,110018,233,233,131,1,0,143521,2017-09-19,2017-03-09,2018-03-26,4093,2018-04-02,12.022478367694832
1999,2940105,0,3,560011,233,233,131,2,0,585102,2017-06-08,2017-06-06,2018-03-05,4467,2018-03-07,13.06635290226015
2000,2969821,0,22,400104,233,233,131,1,0,492009,2017-05-01,2017-04-28,2018-03-11,4581,2018-03-13,14.892588378434667
2001,3045195,14,3,560011,233,233,131,0,0,560037,2017-09-06,2017-05-24,2018-04-01,4400,2018-04-04,7.660309131703176
2002,2881265,0,7,500004,233,233,131,0,0,500072,2016-11-23,2016-11-12,2018-02-17,4403,2018-02-22,9.534043353902204
2003,2962684,2,2,110018,233,233,131,0,0,122001,2017-11-01,2017-10-17,2018-03-10,4091,2018-03-13,14.282287347233918
2004,3032071,8,27,110034,233,233,131,0,0,110085,2018-01-08,2018-01-08,2018-03-28,4388,2018-04-04,10.209234129279448
2005,3066314,1,6,160059,233,233,228,2,0,160103,2017-10-01,2017-09-26,2018-04-08,4437,2018-04-11,10.302704308210313
2006,2904296,0,22,400104,233,233,131,0,0,382213,2017-11-23,2017-11-19,2018-02-24,4581,2018-02-27,12.583513509969272
2007,2896979,0,22,400104,233,233,131,0,0,400004,2017-10-26,2017-10-25,2018-02-22,4581,2018-02-26,12.427792097776923
2008,2919542,4,2,110018,233,233,228,0,0,500018,2018-01-31,2018-01-26,2018-02-27,4478,2018-03-09,12.619251331341944
2009,2969231,1,2,110018,233,233,228,0,0,110059,2018-01-27,2017-12-23,2018-03-10,4388,2018-03-15,10.873067542767766
2010,2846802,5,1,400059,233,233,131,0,0,110092,2016-11-10,2016-11-06,2018-02-06,4011,2018-02-21,14.923682015181273
2011,3034553,0,26,560066,233,233,131,0,0,560004,2017-04-14,2017-03-29,2018-03-29,5001,2018-04-03,9.080713176538111
2012,3040016,0,21,110015,233,233,228,0,0,121003,2018-02-21,2016-12-04,2018-03-30,4580,2018-04-05,8.290346368797149
2013,3031372,0,22,400104,233,233,131,0,0,411027,2017-05-03,2017-05-02,2018-03-28,4581,2018-04-11,10.193538362042409
2014,2864440,1,1,400059,233,0,131,0,0,400049,2017-05-15,2017-05-13,2018-02-12,4398,2018-02-15,11.210768311447216
2015,2819923,0,21,110015,233,233,131,0,0,110052,2017-07-06,2017-07-05,2018-01-30,4580,2018-02-02,9.73793885772509
2016,2831967,1,12,302006,233,233,228,1,0,335001,2018-01-10,2016-06-11,2018-02-02,4407,2018-02-05,13.627788081107953
2017,2947841,15,1,400059,233,233,228,0,0,500044,2017-12-02,2017-07-08,2018-03-06,4390,2018-03-11,16.750159790775307
2018,3045429,0,22,400104,233,233,131,0,0,400051,2017-02-12,2017-02-09,2018-04-02,4581,2018-04-11,8.451179873596946
2019,2970924,6,4,600024,233,233,131,0,0,600063,2018-02-14,2017-11-22,2018-03-12,4488,2018-03-16,11.738193186461077
2020,2837243,6,8,700064,233,233,131,0,0,700040,2017-11-22,2017-11-13,2018-02-03,4510,2018-02-08,13.547856230824523
2021,2879384,1,2,110018,233,233,228,0,0,110036,2018-01-19,2017-08-03,2018-02-17,4388,2018-02-21,10.913824204012595
2022,2891870,2,2,110018,233,233,228,0,0,121001,2017-07-02,2017-06-17,2018-02-21,4091,2018-02-23,13.49509700371473
2023,2883974,1,1,400059,233,233,131,0,0,400603,2017-05-18,2017-05-18,2018-02-18,4398,2018-02-24,11.465672901521355
2024,2938775,0,22,400104,233,233,131,0,0,411015,2017-07-18,2017-07-17,2018-03-04,4581,2018-03-07,13.97888736632637
2025,3074351,0,26,560066,233,233,131,0,0,560068,2017-05-22,2017-05-20,2018-04-11,5001,2018-04-15,8.2804473356241
2026,2877056,10,2,110018,233,233,131,0,0,121005,2017-07-08,2017-06-29,2018-02-16,4150,2018-02-24,14.983024208328597
2027,2970111,0,8,700064,233,233,131,0,0,700050,2017-10-13,2017-10-11,2018-03-11,4508,2018-03-14,11.535841640963575
2028,3080146,1,23,400001,308,233,228,0,0,400070,2017-09-10,2017-07-29,2018-04-13,4398,2018-04-16,7.927745465569182
2029,2943701,13,2,110018,233,233,131,0,0,110001,2017-09-01,2017-08-24,2018-03-06,4147,2018-03-08,17.707452705204737
2030,3045283,0,26,560066,308,233,131,0,0,560077,2017-06-21,2017-06-12,2018-04-02,5001,2018-04-12,9.373128517197069
2031,3065906,0,21,110015,233,245,131,0,0,110001,2017-05-25,2017-05-24,2018-04-08,4580,2018-04-12,9.951066753566524
2032,2862179,0,2,110018,233,233,131,0,0,110021,2018-01-15,2018-01-01,2018-02-12,4147,2018-02-15,11.29307457056204
2033,3007678,2,12,302006,233,233,131,2,0,313004,2017-05-12,2017-05-06,2018-03-22,4453,2018-03-24,15.657896980516135
2034,3075617,2,5,380009,233,233,228,2,0,395002,2018-02-26,2018-02-25,2018-04-11,4546,2018-04-16,10.551393690012258
2035,2859570,0,21,110015,233,233,131,0,0,122018,2017-04-19,2017-04-17,2018-02-10,4580,2018-02-15,10.698101390100836
2036,2923541,1,7,500004,233,233,228,1,0,535501,2017-06-17,2017-06-05,2018-02-28,4474,2018-03-07,11.811547381358375
2037,2940662,10,24,110092,233,233,131,2,0,243001,2018-01-12,2017-12-08,2018-03-05,4150,2018-03-08,27.14383939761274
2038,2845500,0,17,800001,233,233,131,0,0,800020,2017-12-20,2017-06-30,2018-02-06,4538,2018-02-14,11.192978037613885
2039,2879099,1,10,226010,201,233,228,4,0,221208,2017-10-13,2015-11-22,2018-02-16,4444,2018-02-23,16.48474840705079
2040,2928908,16,1,400059,233,233,131,0,0,800020,2018-02-06,2017-06-17,2018-03-01,4011,2018-03-08,21.25581517866242
2041,2873349,0,2,110018,233,233,131,0,0,110029,2017-12-18,2017-12-17,2018-02-15,4147,2018-02-19,11.875021653754297
2042,2889360,2,12,302006,233,233,131,0,0,302019,2017-11-19,2017-11-13,2018-02-20,4453,2018-02-23,15.918200289950564
2043,2939201,1,2,110018,233,233,228,0,0,201010,2018-01-25,2017-05-15,2018-03-04,4388,2018-03-06,12.414108122773861
2044,2923739,2,1,400059,233,233,131,0,0,400059,2017-03-12,2017-03-04,2018-02-28,4545,2018-03-06,13.15649734502451
2045,2970307,0,21,110015,233,233,131,0,0,110059,2017-08-03,2017-08-02,2018-03-11,4580,2018-03-14,10.487133772597831
2046,2947713,0,21,110015,233,233,131,2,0,301019,2017-04-19,2017-04-17,2018-03-06,4580,2018-03-19,13.853662418770002
2047,2975344,0,7,500004,233,233,131,0,0,500003,2016-05-21,2017-03-03,2018-03-13,4403,2018-03-20,8.625645180523193
2048,3000065,0,21,110015,233,233,228,0,0,122003,2018-02-20,2018-01-30,2018-03-20,4580,2018-03-27,9.58541870634638
2049,3029873,2,4,600024,233,233,131,0,0,600078,2017-05-10,2017-05-09,2018-03-28,4483,2018-03-31,11.468505443248066
2050,3047292,0,8,700064,233,233,131,1,0,751025,2017-11-03,2017-10-01,2018-04-02,4508,2018-04-05,12.221288642698548
2051,3063634,13,7,500004,233,233,131,0,0,500049,2018-02-24,2018-02-24,2018-04-07,4403,2018-04-11,9.675903615423374
2052,3068998,2,2,110018,308,233,131,0,0,110092,2018-03-06,2017-11-03,2018-04-09,4091,2018-04-16,11.222378756195992
2053,2867358,2,8,700064,233,233,131,1,0,751015,2017-11-24,2017-11-20,2018-02-13,4500,2018-02-15,17.833886409200932
2054,2930410,0,21,110015,233,233,131,2,0,147001,2016-12-18,2016-10-06,2018-03-02,4580,2018-04-05,13.492257305975357
2055,3060511,0,21,110015,233,233,131,0,0,110027,2017-07-25,2017-07-23,2018-04-06,4580,2018-04-10,7.879878872773545
2056,2843615,4,12,302006,233,233,131,0,0,302015,2018-01-26,2018-01-21,2018-02-06,4459,2018-02-08,12.458029090602526
2057,2979241,2,9,411016,233,233,131,0,0,411013,2017-12-07,2017-12-05,2018-03-14,4022,2018-03-19,13.48556737281314
2058,2928883,8,23,400001,233,245,131,0,0,380028,2017-10-07,2017-10-06,2018-03-01,4398,2018-03-10,14.818509248248674
2059,3058996,1,8,700064,233,233,131,0,0,700007,2017-09-08,2017-09-02,2018-04-05,4503,2018-04-07,10.643452001522547
2060,3066108,2,2,110018,308,233,228,0,0,110047,2018-03-11,2018-03-11,2018-04-08,4091,2018-04-12,11.458933130759522
2061,2879778,2,2,110018,233,233,131,0,0,110085,2017-11-08,2017-11-06,2018-02-17,4550,2018-02-21,11.759084645557284
2062,2831235,12,6,160059,233,233,131,2,0,133001,2017-12-01,2017-12-01,2018-02-02,4435,2018-02-10,17.98615858133725
2063,2882434,0,2,110018,233,233,131,0,0,110007,2017-12-23,2017-12-22,2018-02-17,4147,2018-02-21,12.460208397433433
2064,2884444,1,2,110018,233,233,131,0,0,110033,2016-12-05,2016-12-03,2018-02-19,4388,2018-02-23,11.447705735178856
2065,2855251,7,6,160059,233,233,131,0,0,160062,2017-02-14,2017-02-08,2018-02-09,4673,2018-03-02,10.72178518304005
2066,2926684,2,2,110018,233,233,228,0,0,122006,2017-12-16,2017-08-22,2018-03-01,4094,2018-03-04,14.071719769717069
2067,2940514,1,3,560011,233,233,131,0,0,560048,2017-06-09,2017-06-02,2018-03-05,4460,2018-03-10,9.257693460226664
2068,2934893,1,12,302006,233,233,131,2,0,342008,2017-12-21,2017-12-15,2018-03-03,4407,2018-03-09,15.480255600259948
2069,2984019,0,22,400104,233,233,131,0,0,380007,2017-06-19,2017-05-12,2018-03-15,4581,2018-03-20,10.984549447375885
2070,3009898,0,21,110015,233,233,131,0,0,302002,2017-07-28,2017-07-26,2018-03-23,4580,2018-03-27,9.716066908442084
2071,3017441,1,27,110034,233,233,131,0,0,201304,2017-09-27,2017-07-19,2018-03-25,4388,2018-03-31,13.89817668649565
2072,3023400,1,27,110034,233,233,228,0,0,226017,2018-02-17,2017-06-01,2018-03-26,4388,2018-04-07,13.348105871862934
2073,2872669,6,3,560011,233,245,228,0,0,560072,2017-12-31,2017-10-07,2018-02-15,4468,2018-02-23,10.201765629034352
2074,2866202,0,22,400104,233,233,131,2,0,395008,2017-09-26,2017-09-19,2018-02-13,4581,2018-02-17,15.098639704963254
2075,2876734,7,2,110018,233,233,131,0,0,201012,2018-01-20,2018-01-20,2018-02-16,4388,2018-02-23,13.077243887679199
2076,2957539,1,27,110034,233,233,131,0,0,110040,2017-12-02,2017-12-01,2018-03-08,4388,2018-03-24,14.67760356245431
2077,2941783,16,1,400059,233,233,228,2,0,282001,2017-09-12,2017-06-05,2018-03-05,4011,2018-03-06,22.13727678603453
2078,2826708,2,2,110018,233,233,131,0,0,110015,2017-05-30,2017-05-20,2018-01-31,4094,2018-02-02,13.068922769762015
2079,3006965,6,3,560011,233,233,131,2,0,625009,2017-07-25,2017-07-18,2018-03-22,5146,2018-04-04,15.615585767957464
2080,2852045,0,21,110015,233,233,131,2,0,282010,2017-04-21,2017-02-24,2018-02-08,4580,2018-02-17,13.996761028667539
2081,2939555,1,2,110018,233,233,131,2,0,201201,2018-02-16,2017-11-29,2018-03-05,4388,2018-03-09,14.986089320665501
2082,2899738,6,7,500004,233,233,228,0,0,500017,2018-02-07,2017-06-24,2018-02-23,4540,2018-02-26,11.155619120298262
2083,2830927,13,17,800001,233,233,131,1,0,855107,2017-11-07,2017-10-14,2018-02-02,4538,2018-02-05,25.319901853151347
2084,2897285,8,6,160059,233,233,131,1,0,142022,2017-10-30,2017-10-29,2018-02-22,4437,2018-03-07,13.412406968334786
2085,2972293,0,26,560066,233,233,131,0,0,560043,2017-10-02,2017-10-01,2018-03-12,5001,2018-03-15,11.319652964520253
2086,2973530,0,26,560066,233,233,131,0,0,560071,2017-03-18,2017-03-18,2018-03-13,5001,2018-03-17,11.319652964520253
2087,3031983,0,22,400104,233,233,131,0,0,411004,2016-05-11,2016-05-07,2018-03-28,4581,2018-03-30,10.316800556107918
2088,2841201,2,2,110018,233,233,228,0,0,122001,2017-10-25,2016-10-19,2018-02-05,4091,2018-02-09,12.42887561822271
2089,2906715,0,3,560011,233,233,131,1,0,583132,2017-07-08,2017-06-06,2018-02-25,5001,2018-03-07,12.413049868778188
2090,2990607,1,25,560037,201,233,131,3,0,635104,2018-02-13,2017-11-23,2018-03-17,4460,2018-03-29,15.979081524272459
2091,2843872,2,12,302006,233,233,228,0,0,302018,2017-09-01,2016-02-03,2018-02-06,4453,2018-02-14,14.617687045083587
2092,2889644,1,2,110018,233,233,228,0,0,110058,2018-01-10,2016-07-29,2018-02-20,4388,2018-02-23,11.595485329333382
2093,2906784,0,8,700064,233,233,131,0,0,700089,2017-04-23,2017-04-22,2018-02-25,4508,2018-03-01,11.208603642190955
2094,2891769,2,12,302006,201,233,228,4,0,326001,2018-01-31,2017-03-02,2018-02-21,4407,2018-03-05,18.614526812471166
2095,2898703,0,3,560011,233,233,228,2,0,590011,2017-11-21,2017-03-10,2018-02-22,4467,2018-03-06,12.2553830589099
2096,2910059,4,2,110018,233,233,131,0,0,110096,2017-03-16,2017-03-04,2018-02-26,4154,2018-03-04,14.819483965408132
2097,2953259,1,2,110018,201,233,228,4,0,201102,2018-02-03,2018-02-01,2018-03-07,4388,2018-03-15,15.418999983078233
2098,2947954,0,21,110015,233,233,131,2,0,245101,2017-08-22,2017-07-12,2018-03-06,4580,2018-03-09,13.80080246777288
2099,2956245,8,6,160059,233,233,131,2,0,133001,2018-01-13,2018-01-13,2018-03-08,4437,2018-03-10,13.789881655044882
2100,2931393,0,21,110015,308,233,131,0,0,110002,2017-10-20,2017-10-18,2018-03-03,4580,2018-03-24,12.069673508766614
2101,3039774,2,2,110018,233,233,228,0,0,110058,2018-02-16,2017-02-12,2018-03-30,4550,2018-04-12,10.594956914473473
